,countyCode,County,State,county_state,total_claims
2840,55057,Juneau,WI,"Juneau County, WI",4229399.0
2841,55059,Kenosha,WI,"Kenosha County, WI",4967845.0
2842,55061,Kewaunee,WI,"Kewaunee County, WI",133482.0
2843,55063,La Crosse,WI,"La Crosse County, WI",1086819.0
2844,55065,Lafayette,WI,"Lafayette County, WI",562598.0
2845,55067,Langlade,WI,"Langlade County, WI",53368.0
2846,55069,Lincoln,WI,"Lincoln County, WI",578.0
2847,55071,Manitowoc,WI,"Manitowoc County, WI",494896.0
2848,55073,Marathon,WI,"Marathon County, WI",337502.0
2849,55075,Marinette,WI,"Marinette County, WI",223448.0
2850,55077,Marquette,WI,"Marquette County, WI",457525.0
2851,55079,Milwaukee,WI,"Milwaukee County, WI",17162897.0
2852,55081,Monroe,WI,"Monroe County, WI",1532701.0
2853,55083,Oconto,WI,"Oconto County, WI",1031183.0
2854,55085,Oneida,WI,"Oneida County, WI",14773.0
2855,55087,Outagamie,WI,"Outagamie County, WI",417357.0
2856,55089,Ozaukee,WI,"Ozaukee County, WI",3497496.0
2857,55091,Pepin,WI,"Pepin County, WI",570493.0
2858,55093,Pierce,WI,"Pierce County, WI",2852888.0
2859,55095,Polk,WI,"Polk County, WI",37193.0
2860,55097,Portage,WI,"Portage County, WI",152589.0
2861,55099,Price,WI,"Price County, WI",96559.0
2862,55101,Racine,WI,"Racine County, WI",2599730.0
2863,55103,Richland,WI,"Richland County, WI",1211161.0
2864,55105,Rock,WI,"Rock County, WI",4016587.0
2865,55107,Rusk,WI,"Rusk County, WI",290058.0
2866,55109,St. Croix,WI,"St. Croix County, WI",1548999.0
2867,55111,Sauk,WI,"Sauk County, WI",7101072.0
2868,55113,Sawyer,WI,"Sawyer County, WI",14265.0
2869,55115,Shawano,WI,"Shawano County, WI",99541.0
2870,55117,Sheboygan,WI,"Sheboygan County, WI",636294.0
2871,55121,Trempealeau,WI,"Trempealeau County, WI",2569414.0
2872,55123,Vernon,WI,"Vernon County, WI",4413923.0
2873,55127,Walworth,WI,"Walworth County, WI",567485.0
2874,55129,Washburn,WI,"Washburn County, WI",840357.0
2875,55131,Washington,WI,"Washington County, WI",883100.0
2876,55133,Waukesha,WI,"Waukesha County, WI",4463469.0
2877,55135,Waupaca,WI,"Waupaca County, WI",205025.0
2878,55137,Waushara,WI,"Waushara County, WI",127214.0
2879,55139,Winnebago,WI,"Winnebago County, WI",3410117.0
2880,55141,Wood,WI,"Wood County, WI",801599.0
2881,56001,Albany,WY,"Albany County, WY",24326.0
2882,56003,Big Horn,WY,"Big Horn County, WY",107000.0
2883,56005,Campbell,WY,"Campbell County, WY",38089.0
2884,56007,Carbon,WY,"Carbon County, WY",116596.0
2885,56009,Converse,WY,"Converse County, WY",44779.0
2886,56013,Fremont,WY,"Fremont County, WY",50582.0
2887,56015,Goshen,WY,"Goshen County, WY",51066.0
2888,56017,Hot Springs,WY,"Hot Springs County, WY",0.0
2889,56019,Johnson,WY,"Johnson County, WY",21905.0
2890,56021,Laramie,WY,"Laramie County, WY",930171.0
2891,56023,Lincoln,WY,"Lincoln County, WY",36201.0
2892,56025,Natrona,WY,"Natrona County, WY",127202.0
2893,56027,Niobrara,WY,"Niobrara County, WY",570.0
2894,56029,Park,WY,"Park County, WY",349467.0
2895,56031,Platte,WY,"Platte County, WY",0.0
2896,56033,Sheridan,WY,"Sheridan County, WY",291671.0
2897,56035,Sublette,WY,"Sublette County, WY",0.0
2898,56037,Sweetwater,WY,"Sweetwater County, WY",901085.0
2899,56039,Teton,WY,"Teton County, WY",117237.0
2900,56041,Uinta,WY,"Uinta County, WY",10133.0
2901,56043,Washakie,WY,"Washakie County, WY",0.0
2902,56045,Weston,WY,"Weston County, WY",1174.0
